vehicle_id,position_x,position_y,position_z,heading,speed,speed_command,mileage_distance,power_on_time,soc,fuel_level,local_time,chassis_mode,estop,charge_status,task_state_running,task_state_estop,task_state_lock,task_stage,current_task,error_code,target_location,vesselVisitID,mission_type, container1_type,container2_type,vehicle_mode,missionID 
0,-414.508544921875,149.9361572265625,0.0,-0.0048690806142985,5.032571315765381,5.371758460998535,10179.0,33095050.0,53,0,76,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-398.57708740234375,149.9370574951172,0.0,0.0010537216439843,5.443020820617676,5.519291877746582,10179.0,33095054.0,53,0,77,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-383.6790161132813,149.96966552734375,0.0,0.0030915623065084,4.477603912353516,4.572431564331055,10179.0,33095056.0,53,0,78,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-368.2017822265625,149.9188232421875,0.0,-0.0034925211220979,3.671000242233277,3.5917367935180664,10179.0,33095060.0,53,0,79,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-361.1972351074219,149.97964477539062,0.0,-0.000600571045652,0.8992729783058167,1.1261954307556152,10179.0,33095062.0,53,0,80,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-359.7557067871094,149.9745635986328,0.0,0.0001819628087105,0.6632490754127502,0.9826555848121644,10179.0,33095064.0,53,0,81,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-357.093017578125,149.9530029296875,0.0,-0.000346354645444,0.5958501100540161,0.7252016663551331,10179.0,33095068.0,53,0,82,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-355.4338684082031,149.9664764404297,0.0,-0.0015797866508364,0.5252446532249451,0.5515055656433105,10179.0,33095072.0,53,0,83,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-354.7906799316406,149.97239685058594,0.0,0.0023141198325902,0.1133025288581848,0.2000000029802322,10179.0,33095074.0,53,0,84,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-354.557373046875,149.96621704101562,0.0,0.0019399428274482,0.0409484542906284,0.1000000014901161,10179.0,33095076.0,53,0,85,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-354.5038757324219,149.97299194335938,0.0,0.0019000592874363,0.0,0.0,10179.0,33095080.0,53,0,86,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-354.50018310546875,149.97027587890625,0.0,0.0019531155703589,0.0,0.0,10179.0,33095082.0,53,0,87,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-354.50274658203125,149.96826171875,0.0,0.0019241267582401,0.0,0.0,10179.0,33095086.0,53,0,88,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-354.4872131347656,149.96873474121094,0.0,0.0019960710778832,0.0408511497080326,0.1047042533755302,10179.0,33095090.0,53,0,89,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-354.18438720703125,149.9683380126953,0.0,0.0015037932898849,0.3827880322933197,0.6096583604812622,10179.0,33095092.0,53,0,90,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-351.1209411621094,149.97840881347656,0.0,0.0007144205155782,1.6662590503692627,1.9068591594696045,10179.0,33095094.0,53,0,91,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-343.7957458496094,149.95306396484375,0.0,0.0005297557800076,3.2343649864196777,3.3416714668273926,10179.0,33095096.0,53,0,92,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-333.2614440917969,150.15794372558594,0.0,0.1018783524632453,3.545710563659668,3.684747695922852,10179.0,33095100.0,53,0,93,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-323.3594055175781,154.29505920410156,0.0,0.7549288868904114,3.514997959136963,3.3906173706054688,10179.0,33095104.0,53,0,94,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-318.6399230957031,163.40414428710938,0.0,1.4004420042037964,2.099743604660034,2.2532010078430176,10179.0,33095108.0,53,0,95,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-318.31317138671875,167.43020629882812,0.0,1.536407470703125,2.0357818603515625,2.176145553588867,10179.0,33095110.0,53,0,96,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-318.3059387207031,173.5665283203125,0.0,1.5665234327316284,2.1462881565093994,2.4346773624420166,10179.0,33095112.0,53,0,97,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-318.31475830078125,181.89434814453125,0.0,1.56474506855011,3.4450812339782715,3.5975067615509038,10179.0,33095116.0,53,0,98,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
